Timestamp,User ID,voteLog,Thermal Acceptance,Thermal Preference,Air Movement Preference,Demographics,Mode,Survey Type,StartDate,Condition,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Thermal Sensation,Thermal Acceptabil,Thermal Preference,Space Preference_1,Reason for Rating,Air Freshness,Airflow Sensation,Airflow Preference,Air Humidity Sensati,Air Humidity Prefere,Indoor Air Quality,Indoor Air Quality.1,Indoor Air Quality_10_TEXT,Acoustics_1,Acoustics_2,Acoustics_3,Visual,Visual.1,BCA Test Site_AirReadings_Off Coil Temp,BCA Test Site_AirReadings_Outdoor Air RH,BCA Test Site_AirReadings_Outdoor Air Temp,BCA Test Site_AirReadings_Return Air CO2,BCA Test Site_AirReadings_Return Air RH,BCA Test Site_AirReadings_Return Air Temp,BCA Test Site_AirReadings_Supply Air CO2,BCA Test Site_AirReadings_Supply Air RH,BCA Test Site_AirReadings_Supply Air Temp,BCA Test Site_BTUReadings_BTU Cooling Load W,BCA Test Site_MainLinePowerMeter_Power W,BCA Test Site_PowerMeterReadings_AHU_Power W,BCA Test Site_PowerMeterReadings_Fan_Power W,BCA Test Site_VAVFeedback_VAV-01_Airflow Final,BCA Test Site_VAVFeedback_VAV-01_Temp,BCA Test Site_VAVFeedback_VAV-02_Airflow Final,BCA Test Site_VAVFeedback_VAV-02_Temp,BCA Test Site_VAVFeedback_VAV-03_Airflow Final,BCA Test Site_VAVFeedback_VAV-03_Temp,BCA Test Site_VAVFeedback_VAV-04_Airflow Final,BCA Test Site_VAVFeedback_VAV-04_Temp,UFL.AWAIR 33482 CO2,UFL.AWAIR 33482 HUMIDITY,UFL.AWAIR 33482 LUX,UFL.AWAIR 33482 PM10,UFL.AWAIR 33482 PM2.5,UFL.AWAIR 33482 SCORE,UFL.AWAIR 33482 SOUND,UFL.AWAIR 33482 TEMP,UFL.AWAIR 33482 VOC,UFL.AWAIR 33869 CO2,UFL.AWAIR 33869 HUMIDITY,UFL.AWAIR 33869 LUX,UFL.AWAIR 33869 PM10,UFL.AWAIR 33869 PM2.5,UFL.AWAIR 33869 SCORE,UFL.AWAIR 33869 SOUND,UFL.AWAIR 33869 TEMP,UFL.AWAIR 33869 VOC,UFL.Purple Air Outdoor 145432 Humidity,UFL.Purple Air Outdoor 145432 PM1,UFL.Purple Air Outdoor 145432 PM10,UFL.Purple Air Outdoor 145432 PM2.5,UFL.Purple Air Outdoor 145432 Pressure,UFL.Purple Air Outdoor 145432 Temperature,PPM55 Temperature,PPM55 Relative Humidity,PPM55 CO,PPM55 CO2,PPM55 TVOC,PPM55 Test Number,PPM55 Air Velocity,PPM54 Temperature,PPM54 Relative Humidity,PPM54 CO,PPM54 CO2,PPM54 TVOC,PPM54 Test Number,PPM54 Air Velocity,Testo400 Globe Temerature,Testo400 Temperature,Testo400 Air Velocity,Testo440 Globe Temerature
6/27/22 11:46,nen42,213,Acceptable,Warmer,No change,32,5,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6122036,70.7300644,31.56491,536.1639,62.4065437,25.8323822,416.665344,75.3297043,19.9737473,10207.3418,739.50885,334.807831,10,468.26712,26.3699684,714.2605,26.140089,331.7895,27.1150436,436.049683,30.25,479.602844,74.60713,482.785339,4.39423656,3.15071249,83.84936,52.13194,24.6999989,41.7535629,477.452148,70.7242355,207.290726,4.2417,3,82.54785,52.12057,25.6189232,35.3014336,55,6.063392,9.335712605,8,1011,93,26.5,68.3,0.031,541,0.199,1,0.06,25,71.9,0.08,482,0.322,1,0.153,26.1,26.2,0.16,25.4
6/27/22 11:46,nen44,211,Acceptable,No change,More,34,5,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6122036,70.7300644,31.56491,536.1639,62.4065437,25.8323822,416.665344,75.3297043,19.9737473,10207.3418,739.50885,334.807831,10,468.26712,26.3699684,714.2605,26.140089,331.7895,27.1150436,436.049683,30.25,479.602844,74.60713,482.785339,4.39423656,3.15071249,83.84936,52.13194,24.6999989,41.7535629,477.452148,70.7242355,207.290726,4.2417,3,82.54785,52.12057,25.6189232,35.3014336,55,6.063392,9.335712605,8,1011,93,26.5,68.3,0.031,541,0.199,1,0.06,25,71.9,0.08,482,0.322,1,0.153,26.1,26.2,0.16,25.4
6/27/22 11:46,nen45,200,Acceptable,No change,No change,35,5,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6122036,70.7300644,31.56491,536.1639,62.4065437,25.8323822,416.665344,75.3297043,19.9737473,10207.3418,739.50885,334.807831,10,468.26712,26.3699684,714.2605,26.140089,331.7895,27.1150436,436.049683,30.25,479.602844,74.60713,482.785339,4.39423656,3.15071249,83.84936,52.13194,24.6999989,41.7535629,477.452148,70.7242355,207.290726,4.2417,3,82.54785,52.12057,25.6189232,35.3014336,55,6.063392,9.335712605,8,1011,93,26.5,68.3,0.031,541,0.199,1,0.06,25,71.9,0.08,482,0.322,1,0.153,26.1,26.2,0.16,25.4
6/27/22 11:56,,,,,,31,5,Online,6/27/22 11:55,AC+PV,IP Address,210.10.1.56,100,68,TRUE,6/27/22 11:56,R_AhrxS0xv4IUwDyF,,,,,1.3254,103.7433,anonymous,EN,Slightly Cool,Clearly Acceptable,No Change,9,Air con with diffuser is fine.,Somewhat Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Slightly,Slightly,Slightly,Somewhat Satisfied,Somewhat Satisfied,17.7091923,69.95251,31.6134663,547.442261,61.26107,25.6534653,421.70932,74.34052,18.8439178,9467.837,626.5333,212.588,10,456.446533,26.2551079,399.378754,26.0249634,325.650848,26.8351078,338.478455,30.2649632,481.246246,71.7196,486.972351,5.101222,3.84924626,85,51.2653236,24.4921818,35.849247,485.246216,68.9308243,210.372345,4.2417,3,84.69848,51.3527641,25.1601524,32.8491974,54,5.726512,8.58976756,7.944186178,1010.8,93,26.1,66.6,0.028,558,0.198,1,0.077,24.6,70.2,0.13,481,0.307,1,0.221,26,26.1,0.11,25.1
6/27/22 11:56,,,,,,33,5,Online,6/27/22 11:55,AC+PV,IP Address,101.127.216.114,100,66,TRUE,6/27/22 11:56,R_2S1ycSb33VNnETw,,,,,1.3153,103.9143,anonymous,EN,Cool,Clearly Acceptable,No Change,9,Temperature and air movement are just right. Humidity is ok. I'm comfortable.,Somewhat Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Somewhat Satisfied,17.7091923,69.95251,31.6134663,547.442261,61.26107,25.6534653,421.70932,74.34052,18.8439178,9467.837,626.5333,212.588,10,456.446533,26.2551079,399.378754,26.0249634,325.650848,26.8351078,338.478455,30.2649632,481.246246,71.7196,486.972351,5.101222,3.84924626,85,51.2653236,24.4921818,35.849247,485.246216,68.9308243,210.372345,4.2417,3,84.69848,51.3527641,25.1601524,32.8491974,54,5.726512,8.58976756,7.944186178,1010.8,93,26.1,66.6,0.028,558,0.198,1,0.077,24.6,70.2,0.13,481,0.307,1,0.221,26,26.1,0.11,25.1
6/27/22 11:56,,,,,,36,5,Online,6/27/22 11:55,AC+PV,IP Address,101.127.216.114,100,81,TRUE,6/27/22 11:56,R_2bZgFf34TsVxIAV,,,,,1.3153,103.9143,anonymous,EN,Neutral,Just Acceptable,No Change,8,The air-con temperature is just nice. Neither too cool nor warm.,Neutral,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Somewhat Dissatisfied,Satisfied,17.7091923,69.95251,31.6134663,547.442261,61.26107,25.6534653,421.70932,74.34052,18.8439178,9467.837,626.5333,212.588,10,456.446533,26.2551079,399.378754,26.0249634,325.650848,26.8351078,338.478455,30.2649632,481.246246,71.7196,486.972351,5.101222,3.84924626,85,51.2653236,24.4921818,35.849247,485.246216,68.9308243,210.372345,4.2417,3,84.69848,51.3527641,25.1601524,32.8491974,54,5.726512,8.58976756,7.944186178,1010.8,93,26.1,66.6,0.028,558,0.198,1,0.077,24.6,70.2,0.13,481,0.307,1,0.221,26,26.1,0.11,25.1
6/27/22 11:57,,,,,,32,5,Online,6/27/22 11:55,AC+PV,IP Address,119.56.16.129,100,115,TRUE,6/27/22 11:57,R_2tuloBRJQT5QJAV,,,,,1.3732,103.8431,anonymous,EN,Neutral,Clearly Acceptable,No Change,10,This is the best so far.,Neutral,Slightly Breezy,No Change,Slightly Dry,More Humid,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Somewhat Satisfied,17.56396,70.1929245,31.6289654,549.5659,60.9815369,25.6594257,420.3823,73.85527,18.7158489,9400,606.325256,195.618164,10,443.818329,26.2350254,357.690979,26.05984,323.388245,26.8100529,321.1116,30.2749729,482.3939,71.3384552,487.918518,5.20396662,3.95076227,85.04924,51.5101967,24.509182,36.1969528,486.344635,68.730835,211.156,4.2417,3,84.95077,51.49692,25.1322155,33.0491867,53.4558831,6.2176466,8.564706484,8.073529863,1010.854412,93,26.1,66.3,0.048,573,0.198,1,0.162,24.5,69.7,0.098,483,0.305,1,0.295,26,26,0.12,25
6/27/22 11:57,,,,,,34,5,Online,6/27/22 11:08,AC+PV,IP Address,101.127.216.114,100,2893,TRUE,6/27/22 11:57,R_8k3HIln82LD5BkJ,,,,,1.3153,103.9143,anonymous,EN,Cool,Clearly Acceptable,No Change,8,comfortable environment to work in not too cold,Somewhat Dissatisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Very Satisfied,17.56396,70.1929245,31.6289654,549.5659,60.9815369,25.6594257,420.3823,73.85527,18.7158489,9400,606.325256,195.618164,10,443.818329,26.2350254,357.690979,26.05984,323.388245,26.8100529,321.1116,30.2749729,482.3939,71.3384552,487.918518,5.20396662,3.95076227,85.04924,51.5101967,24.509182,36.1969528,486.344635,68.730835,211.156,4.2417,3,84.95077,51.49692,25.1322155,33.0491867,53.4558831,6.2176466,8.564706484,8.073529863,1010.854412,93,26.1,66.3,0.048,573,0.198,1,0.162,24.5,69.7,0.098,483,0.305,1,0.295,26,26,0.12,25
6/27/22 11:58,,,,,,35,5,Online,6/27/22 11:56,AC+PV,IP Address,52.77.120.214,100,139,TRUE,6/27/22 11:58,R_2qefNtaLHJ9zOAr,,,,,1.3036,103.8554,anonymous,EN,Neutral,Clearly Acceptable,No Change,9,comfortable and quiet,Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Very Satisfied,Very Satisfied,17.4397717,69.93676,31.6646576,556.123657,60.9451828,25.65093,423.790649,73.5258255,18.5485153,9235.63,597.6666,188.327362,10,432.986542,26.2549667,363.473358,26.10498,314.891144,26.775032,318.2014,30.2899857,483.9937,71.0884857,489.618317,5.00156927,3.75078487,85.2492142,52.7700539,24.52618,36.99686,487.744476,68.5308456,212.195892,4.2417,3,84.75079,52.29683,25.1412144,33.2491722,53,6.4,8.2,7.8,1010.73685,93,26,66.1,0.057,573,0.198,1,0.166,24.6,69.8,0.092,485,0.305,1,0.245,26,26,0.09,25.1
6/27/22 13:05,nen42,214,Unacceptable,No change,Less,32,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1954842,66.22364,32.62146,564.0311,69.388855,25.9062271,410.257538,77.27096,22.9477386,3724.98413,743.104,304.1609,20,406.29715,26.385004,740.002747,26.2799969,298.0573,26.285,0,31.075,500.8397,82.14764,469.229767,4.59709358,3.35114455,79.7022858,53.08397,25.2949562,59.0534325,498.1374,80.11049,188.279434,5.60919571,4.3511467,78.7022552,52.3122177,25.58842,61.7022934,51.46150004,7.68459654,10.89234996,9.946150004,1010.14615,95,26.2,78.3,0.055,539,0.207,1,0.986,26,79.1,0.173,503,0.356,1,1.114,26,25.7,0.72,26.2
6/27/22 13:05,nen43,156,Acceptable,No change,No change,33,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1954842,66.22364,32.62146,564.0311,69.388855,25.9062271,410.257538,77.27096,22.9477386,3724.98413,743.104,304.1609,20,406.29715,26.385004,740.002747,26.2799969,298.0573,26.285,0,31.075,500.8397,82.14764,469.229767,4.59709358,3.35114455,79.7022858,53.08397,25.2949562,59.0534325,498.1374,80.11049,188.279434,5.60919571,4.3511467,78.7022552,52.3122177,25.58842,61.7022934,51.46150004,7.68459654,10.89234996,9.946150004,1010.14615,95,26.2,78.3,0.055,539,0.207,1,0.986,26,79.1,0.173,503,0.356,1,1.114,26,25.7,0.72,26.2
6/27/22 13:05,nen46,201,Unacceptable,Warmer,Less,36,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1954842,66.22364,32.62146,564.0311,69.388855,25.9062271,410.257538,77.27096,22.9477386,3724.98413,743.104,304.1609,20,406.29715,26.385004,740.002747,26.2799969,298.0573,26.285,0,31.075,500.8397,82.14764,469.229767,4.59709358,3.35114455,79.7022858,53.08397,25.2949562,59.0534325,498.1374,80.11049,188.279434,5.60919571,4.3511467,78.7022552,52.3122177,25.58842,61.7022934,51.46150004,7.68459654,10.89234996,9.946150004,1010.14615,95,26.2,78.3,0.055,539,0.207,1,0.986,26,79.1,0.173,503,0.356,1,1.114,26,25.7,0.72,26.2
6/27/22 13:06,nen41,168,Acceptable,No change,No change,31,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3303471,66.54832,32.59777,565.647339,69.65649,26.05308,407.724121,77.28393,23.1968975,3952.20239,777.029663,314.2363,20,405.278656,26.4349823,745.1526,26.279995,313.676727,26.3149872,0,31.0849972,502.6396,82.21163,464.030029,4.39468431,3.15115523,79.30231,53.26396,25.3889542,58.4534645,500.33725,80.2555,184.019669,5.406787,4.15115833,78.3023,52.3622131,25.6567554,61.3023148,51,7.5,11.4,9.9,1010.046172,95,26.3,79,0.045,531,0.209,1,0.931,26,79.7,0.159,501,0.36,1,1.136,26,25.7,0.39,26.2
6/27/22 13:06,nen45,201,Unacceptable,No change,Less,35,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3303471,66.54832,32.59777,565.647339,69.65649,26.05308,407.724121,77.28393,23.1968975,3952.20239,777.029663,314.2363,20,405.278656,26.4349823,745.1526,26.279995,313.676727,26.3149872,0,31.0849972,502.6396,82.21163,464.030029,4.39468431,3.15115523,79.30231,53.26396,25.3889542,58.4534645,500.33725,80.2555,184.019669,5.406787,4.15115833,78.3023,52.3622131,25.6567554,61.3023148,51,7.5,11.4,9.9,1010.046172,95,26.3,79,0.045,531,0.209,1,0.931,26,79.7,0.159,501,0.36,1,1.136,26,25.7,0.39,26.2
6/27/22 13:10,nen44,212,Acceptable,No change,No change,34,7,Watch 1,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49559,65.55322,32.7098427,548.6717,70.55731,26.154274,397.171,77.3054657,23.39649,3922.423,721.8631,289.979736,20,435.4946,26.59499,692.0828,26.46499,291.741455,26.44499,0,31.1099987,499.457153,82.77874,458.996735,4.898532,3.64897943,79,52.6861229,25.5248413,54.7551041,496.808136,80.83555,179.11264,5.2538,4,77.35101,52.01061,25.9300938,61.648983,51,7.2,9.7,9.3,1009.9,94,26.4,79.3,0.033,518,0.213,1,1.028,26.3,79.3,0.183,492,0.371,1,0.968,26.2,25.9,0.52,26.4
6/27/22 13:15,nen41,169,Acceptable,No change,No change,31,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7773914,66.39346,32.44124,546.6904,71.34824,26.252058,400.675842,77.26716,23.8010674,3974.979,786.5604,360.393,20,545.1562,26.6349983,704.0049,26.5400028,310.90683,26.6250038,0,31.025,491.815277,83.57823,461.121979,4.5978694,3.351911,78.35191,54.17946,25.6247787,52.35191,490.111481,81.91955,180.986771,5.2538,4,77,52.70732,25.941288,58.1114845,51,7.3,9.8,9.3,1009.8,95,26.6,79.8,0.016,513,0.216,1,1.076,26.5,79.8,0.121,483,0.38,1,1.054,26.3,26.1,0.78,26.6
6/27/22 13:15,nen46,202,Unacceptable,Warmer,Less,36,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7773914,66.39346,32.44124,546.6904,71.34824,26.252058,400.675842,77.26716,23.8010674,3974.979,786.5604,360.393,20,545.1562,26.6349983,704.0049,26.5400028,310.90683,26.6250038,0,31.025,491.815277,83.57823,461.121979,4.5978694,3.351911,78.35191,54.17946,25.6247787,52.35191,490.111481,81.91955,180.986771,5.2538,4,77,52.70732,25.941288,58.1114845,51,7.3,9.8,9.3,1009.8,95,26.6,79.8,0.016,513,0.216,1,1.076,26.5,79.8,0.121,483,0.38,1,1.054,26.3,26.1,0.78,26.6
6/27/22 13:16,nen42,215,Unacceptable,No change,Less,32,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7892475,66.50696,32.4674149,546.4926,71.50527,26.284771,400.01712,77.12995,23.8689022,4002.423,798.95,359.383453,20,551.2366,26.63,699.652039,26.5749435,306.6697,26.63501,0,31.02501,490.217682,83.73813,461.960724,4.39575148,3.15220928,78.15221,54.7585945,25.6447659,52.15221,488.9133,82.17516,181.845474,5.2538,4,77,52.9868965,25.90779,56.9133,51,7.837462,10.33746199,9.78371579,1009.8,94.46253801,26.6,79.8,0.059,513,0.217,1,0.727,26.6,79.6,0.106,483,0.382,1,1.051,26.3,26.2,0.2,26.6
6/27/22 13:16,nen44,213,Acceptable,Cooler,More,34,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7892475,66.50696,32.4674149,546.4926,71.50527,26.284771,400.01712,77.12995,23.8689022,4002.423,798.95,359.383453,20,551.2366,26.63,699.652039,26.5749435,306.6697,26.63501,0,31.02501,490.217682,83.73813,461.960724,4.39575148,3.15220928,78.15221,54.7585945,25.6447659,52.15221,488.9133,82.17516,181.845474,5.2538,4,77,52.9868965,25.90779,56.9133,51,7.837462,10.33746199,9.78371579,1009.8,94.46253801,26.6,79.8,0.059,513,0.217,1,0.727,26.6,79.6,0.106,483,0.382,1,1.051,26.3,26.2,0.2,26.6
6/27/22 13:16,nen45,202,Unacceptable,No change,Less,35,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7892475,66.50696,32.4674149,546.4926,71.50527,26.284771,400.01712,77.12995,23.8689022,4002.423,798.95,359.383453,20,551.2366,26.63,699.652039,26.5749435,306.6697,26.63501,0,31.02501,490.217682,83.73813,461.960724,4.39575148,3.15220928,78.15221,54.7585945,25.6447659,52.15221,488.9133,82.17516,181.845474,5.2538,4,77,52.9868965,25.90779,56.9133,51,7.837462,10.33746199,9.78371579,1009.8,94.46253801,26.6,79.8,0.059,513,0.217,1,0.727,26.6,79.6,0.106,483,0.382,1,1.051,26.3,26.2,0.2,26.6
6/27/22 13:18,nen43,157,Acceptable,No change,No change,33,7,Watch 2,,AC+PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0058346,67.2784958,32.3786964,541.5316,71.51474,26.3605251,399.402222,66.0951157,22.9072571,13926.998,812.7115,372.414368,20,567.3635,26.5950565,723.256958,26.5549889,307.59845,26.6300449,0,30.99501,487.765472,82.74399,462.056824,4.2417,3,78.740715,54.632122,25.59891,48.29644,485.284119,81.0861359,182.154343,5.503685,4.246897,77.4953156,52.9531021,25.8407936,52.29654,52,8.2,11.3,10.8,1009.646258,94,26.6,77.8,0.063,511,0.212,1,0.943,26.6,77.3,0.065,480,0.372,1,0.834,26.3,26.2,0.53,26.6
6/27/22 13:26,,,,,,31,7,Online,6/27/22 13:25,AC+PV,IP Address,210.10.1.56,100,65,TRUE,6/27/22 13:26,R_1hZ2lOF2i4iWVmP,,,,,1.3254,103.7433,anonymous,EN,Slightly Cool,Just Acceptable,No Change,10,Air con with fan is ideal,Somewhat Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Slightly,Slightly,Not At All,Somewhat Satisfied,Somewhat Satisfied,19.3981857,66.66839,32.3579178,534.315857,67.02362,26.2950954,397.4541,73.60584,20.7173,10815.1826,731.5624,309.456238,20,516.0152,26.2499962,572.59314,26.0599957,331.965027,26.3299885,0,30.9799881,482.303345,77.5161057,473.888336,4.2417,3,81.84599,54.9359741,25.2040787,43.7865868,474.455048,74.5487,196.624222,5.407317,4.151682,80.69664,53.04832,25.572813,51.1798172,52,8.2,11.5,10.2,1009.453613,94,25.9,74.1,0.047,506,0.198,1,0.87,25.6,73.8,0.058,476,0.325,1,1.119,25.9,25.3,0.62,26
6/27/22 13:26,,,,,,33,7,Online,6/27/22 13:25,AC+PV,IP Address,101.127.216.114,100,96,TRUE,6/27/22 13:26,R_1OW9saAPas2UwSu,,,,,1.3153,103.9143,anonymous,EN,Slightly Cool,Clearly Acceptable,No Change,9,"The temperature is cooling, and the air movement is alright (can afford to be less). Humidity is ok. I'm comfortable. ",Neutral,Slightly Breezy,Less,Just Right,No Change,Slightly,None,,Not At All,Not At All,Not At All,Satisfied,Somewhat Satisfied,19.3981857,66.66839,32.3579178,534.315857,67.02362,26.2950954,397.4541,73.60584,20.7173,10815.1826,731.5624,309.456238,20,516.0152,26.2499962,572.59314,26.0599957,331.965027,26.3299885,0,30.9799881,482.303345,77.5161057,473.888336,4.2417,3,81.84599,54.9359741,25.2040787,43.7865868,474.455048,74.5487,196.624222,5.407317,4.151682,80.69664,53.04832,25.572813,51.1798172,52,8.2,11.5,10.2,1009.453613,94,25.9,74.1,0.047,506,0.198,1,0.87,25.6,73.8,0.058,476,0.325,1,1.119,25.9,25.3,0.62,26
6/27/22 13:27,,,,,,32,7,Online,6/27/22 13:25,AC+PV,IP Address,119.56.16.129,100,113,TRUE,6/27/22 13:27,R_3I5KIBDDXbyOOGS,,,,,1.3732,103.8431,anonymous,EN,Slightly Cool,Just Acceptable,No Change,9,Good temperature except for the fan.,Somewhat Satisfied,Slightly Breezy,Less,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Somewhat Satisfied,19.1754932,66.9111557,32.28473,531.2062,66.59787,26.2523918,397.6039,72.70654,20.5199947,10847.4111,689.165,265.750641,20,497.774139,26.2350063,488.36972,26.0599861,330.599762,26.275032,0,30.9450054,482.1468,77.062294,476.706116,4.29122257,3.04893041,82.04626,55.10428,25.1547241,45.04893,474.342468,74.0159149,199.497849,5.2538,4,81.09681,53.1755371,25.5393143,52.9510765,52,8.2,11.5,10.2,1009.5,94,25.9,73.5,0.069,506,0.197,1,0.761,25.7,73.6,0.135,479,0.324,1,0.954,25.8,25.2,0.47,26
6/27/22 13:27,,,,,,34,7,Online,6/27/22 13:25,AC+PV,IP Address,101.127.216.114,100,106,TRUE,6/27/22 13:27,R_2zGQRZvT8erLDhq,,,,,1.3153,103.9143,anonymous,EN,Cool,Clearly Acceptable,No Change,8,cooling with air movement,Somewhat Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Satisfied,19.1754932,66.9111557,32.28473,531.2062,66.59787,26.2523918,397.6039,72.70654,20.5199947,10847.4111,689.165,265.750641,20,497.774139,26.2350063,488.36972,26.0599861,330.599762,26.275032,0,30.9450054,482.1468,77.062294,476.706116,4.29122257,3.04893041,82.04626,55.10428,25.1547241,45.04893,474.342468,74.0159149,199.497849,5.2538,4,81.09681,53.1755371,25.5393143,52.9510765,52,8.2,11.5,10.2,1009.5,94,25.9,73.5,0.069,506,0.197,1,0.761,25.7,73.6,0.135,479,0.324,1,0.954,25.8,25.2,0.47,26
6/27/22 13:27,,,,,,36,7,Online,6/27/22 13:25,AC+PV,IP Address,101.127.216.114,100,118,TRUE,6/27/22 13:27,R_eEybvxXzkYC3cBj,,,,,1.3153,103.9143,anonymous,EN,Slightly Cool,Just Unacceptable,Warmer,5,The temperature is a bit cool and windy,Neutral,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Slightly,Not At All,Dissatisfied,Satisfied,19.1754932,66.9111557,32.28473,531.2062,66.59787,26.2523918,397.6039,72.70654,20.5199947,10847.4111,689.165,265.750641,20,497.774139,26.2350063,488.36972,26.0599861,330.599762,26.275032,0,30.9450054,482.1468,77.062294,476.706116,4.29122257,3.04893041,82.04626,55.10428,25.1547241,45.04893,474.342468,74.0159149,199.497849,5.2538,4,81.09681,53.1755371,25.5393143,52.9510765,52,8.2,11.5,10.2,1009.5,94,25.9,73.5,0.069,506,0.197,1,0.761,25.7,73.6,0.135,479,0.324,1,0.954,25.8,25.2,0.47,26
6/27/22 13:28,,,,,,35,7,Online,6/27/22 11:58,AC+PV,IP Address,52.77.60.10,100,5371,TRUE,6/27/22 13:28,R_302aQAITutA3OCv,,,,,1.3036,103.8554,anonymous,EN,Slightly Cool,Just Unacceptable,Warmer,7,Too Breezy,Somewhat Satisfied,Too Breezy,Less,Just Right,No Change,Slightly,None,,Not At All,Not At All,Not At All,Very Satisfied,Very Satisfied,18.95135,67.32861,32.209343,538.3433,66.1589355,26.25263,395.504242,72.20219,20.3259945,10480.7969,679.961731,241.480865,20,488.327057,26.2200146,446.235535,26.0849781,317.46344,26.2450066,0,30.9399986,482.746735,76.54036,478.3659,4.493616,3.24890423,82.24652,54.3043823,25.1053715,45.2489052,475.742279,73.7539444,199.8978,5.2538,4,81.49698,53.0755424,25.5058174,52.7511024,52,8.092821,11.82153776,10.2,1009.5,94,25.9,73,0,508,0.198,1,1.018,25.7,72.7,0.103,482,0.32,1,0.969,25.7,25.2,0.49,26
6/27/22 13:35,nen41,170,Acceptable,No change,No change,31,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9697113,68.251976,32.6344147,559.9813,62.3593979,26.1987572,420.619141,74.0778961,19.0231342,9539.638,626.539246,178.8023,20,508.767151,26.1600113,536.471436,26.0350437,0,26.0450058,258.182861,31.02498,493.434479,73.32565,489.011871,5.2538,4,83.6483459,52.5327339,24.8986835,56.3808861,487.488068,70.54459,209.38031,5.910457,4.64880657,83,52.3755836,25.3913536,62.3809052,53,9.8,14.1,12.5,1009.546561,94,25.8,69.4,0.044,538,0.194,1,0.756,25.8,68.9,0.168,515,0.301,1,0.94,25.7,25.4,0.66,25.8
6/27/22 13:35,nen44,214,Acceptable,No change,No change,34,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9697113,68.251976,32.6344147,559.9813,62.3593979,26.1987572,420.619141,74.0778961,19.0231342,9539.638,626.539246,178.8023,20,508.767151,26.1600113,536.471436,26.0350437,0,26.0450058,258.182861,31.02498,493.434479,73.32565,489.011871,5.2538,4,83.6483459,52.5327339,24.8986835,56.3808861,487.488068,70.54459,209.38031,5.910457,4.64880657,83,52.3755836,25.3913536,62.3809052,53,9.8,14.1,12.5,1009.546561,94,25.8,69.4,0.044,538,0.194,1,0.756,25.8,68.9,0.168,515,0.301,1,0.94,25.7,25.4,0.66,25.8
